Date,Day_of_Week,Is_Holiday,Holiday_Name,Is_Festival,Festival_Name,Is_Working_Day,Season,Is_Festival_Season,Is_Harvest_Season,Month,Year,Quarter,Repo_Rate,CRR,WPI_Inflation,CPI_Inflation,Money_Supply_Growth,GDP_Growth_Rate,Industrial_Production_Index,Employment_Rate,AP_GSDP,Rice_Production,Cotton_Production,Rice_Price,Credit_Growth
2022-11-04,Friday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-05,Saturday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-06,Sunday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-07,Monday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-08,Tuesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-09,Wednesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-10,Thursday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-11,Friday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-12,Saturday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-13,Sunday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-14,Monday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-15,Tuesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-16,Wednesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-17,Thursday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-18,Friday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-19,Saturday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-20,Sunday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-21,Monday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-22,Tuesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-23,Wednesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-24,Thursday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-25,Friday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-26,Saturday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-27,Sunday,False,,False,,False,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-28,Monday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-29,Tuesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-11-30,Wednesday,False,,False,,True,Summer,True,True,11,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-01,Thursday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-02,Friday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-03,Saturday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-04,Sunday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-05,Monday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-06,Tuesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-07,Wednesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-08,Thursday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-09,Friday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-10,Saturday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-11,Sunday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-12,Monday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-13,Tuesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-14,Wednesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-15,Thursday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-16,Friday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-17,Saturday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-18,Sunday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-19,Monday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-20,Tuesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-21,Wednesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-22,Thursday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-23,Friday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-24,Saturday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-25,Sunday,True,Christmas,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-26,Monday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-27,Tuesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-28,Wednesday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-29,Thursday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-30,Friday,False,,False,,True,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2022-12-31,Saturday,False,,False,,False,Winter,False,True,12,2022,Q4,6.5,4.5,10.55,6.66,8.6,4.1,118.1,45.5,13.89,7.8,1.2,2150,11.2
2023-01-01,Sunday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-02,Monday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-03,Tuesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-04,Wednesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-05,Thursday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-06,Friday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-07,Saturday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-08,Sunday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-09,Monday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-10,Tuesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-11,Wednesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-12,Thursday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-13,Friday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-14,Saturday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-15,Sunday,False,,True,Sankranti,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-16,Monday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-17,Tuesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-18,Wednesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-19,Thursday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-20,Friday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-21,Saturday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-22,Sunday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-23,Monday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-24,Tuesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-25,Wednesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-26,Thursday,True,Republic Day,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-27,Friday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-28,Saturday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-29,Sunday,False,,False,,False,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-30,Monday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-01-31,Tuesday,False,,False,,True,Winter,False,True,1,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-01,Wednesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-02,Thursday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-03,Friday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-04,Saturday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-05,Sunday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-06,Monday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-07,Tuesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-08,Wednesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-09,Thursday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-10,Friday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-11,Saturday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-12,Sunday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-13,Monday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-14,Tuesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-15,Wednesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-16,Thursday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-17,Friday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-18,Saturday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-19,Sunday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-20,Monday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-21,Tuesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-22,Wednesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-23,Thursday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-24,Friday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-25,Saturday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-26,Sunday,False,,False,,False,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-27,Monday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-02-28,Tuesday,False,,False,,True,Winter,False,True,2,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-01,Wednesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-02,Thursday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-03,Friday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-04,Saturday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-05,Sunday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-06,Monday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-07,Tuesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-08,Wednesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-09,Thursday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-10,Friday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-11,Saturday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-12,Sunday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-13,Monday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-14,Tuesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-15,Wednesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-16,Thursday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-17,Friday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-18,Saturday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-19,Sunday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-20,Monday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-21,Tuesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-22,Wednesday,True,Ugadi,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-23,Thursday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-24,Friday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-25,Saturday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-26,Sunday,False,,False,,False,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-27,Monday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-28,Tuesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-29,Wednesday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-30,Thursday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-03-31,Friday,False,,False,,True,Summer,False,False,3,2023,Q1,6.5,4.5,4.85,4.25,9.4,6.1,121.3,46.8,15.12,8.2,1.35,2285,15.8
2023-04-01,Saturday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-02,Sunday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-03,Monday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-04,Tuesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-05,Wednesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-06,Thursday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-07,Friday,True,Good Friday,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-08,Saturday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
